Timestamp,Source IP,Destination IP,Source Port,Destination Port,TTL,Protocol,Flags,Length,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std
1711787063.782645,23.212.252.80,192.168.246.147,443,53490,56,6,DF,54,30.282634019851685,4,0,252,0,78,54,50.4,0.0666666666666667
1711787065.087722,13.107.6.158,192.168.246.147,443,53532,115,6,DF,362,54.00397801399231,335,0,55085,0,1434,54,163.94345238095238,0.5471175348592475
1711787065.087804,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,54.00406002998352,336,0,55177,0,1434,54,163.7299703264095,0.7796735905044511
1711787065.087822,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,54.02613687515259,276,0,35938,0,957,54,129.74007220216606,1.4025939296697418
1711787065.088667,192.168.246.147,13.107.6.158,53532,443,128,6,DF,96,54.026981830596924,277,0,36034,0,957,54,129.61870503597123,0.3501948441247003
1711787065.114655,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,54.03091096878052,337,0,55231,0,1434,54,163.40532544378698,2.0260245452553143
1711787065.182393,192.168.246.147,13.107.6.158,53532,443,128,6,DF,177,54.120707988739014,278,0,36211,0,957,54,129.78853046594983,0.26673146629406874
1711787065.182471,192.168.246.147,13.107.6.158,53532,443,128,6,DF,251,54.12078595161438,279,0,36462,0,957,54,130.22142857142856,0.4811895276038703
1711787065.228236,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,54.14449191093445,338,0,55285,0,1434,54,163.0825958702065,2.0200480716704905
1711787065.334685,13.107.6.158,192.168.246.147,443,53532,115,6,DF,356,54.250941038131714,339,0,55641,0,1434,54,163.65,0.5403089887640449
1711787065.334759,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,54.251014947891235,340,0,55733,0,1434,54,163.4398826979472,0.7765204641081219
1711787065.334778,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,54.2730929851532,280,0,36516,0,957,54,129.95017793594306,1.4064847765915383
1711787065.390684,192.168.246.147,13.107.6.158,53532,443,128,6,DF,177,54.32899880409241,281,0,36693,0,957,54,130.11702127659575,0.2648755860079336
1711787065.390748,192.168.246.147,13.107.6.158,53532,443,128,6,DF,253,54.329062938690186,282,0,36946,0,957,54,130.5512367491166,0.4839872065252308
1711787065.412214,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,54.32846999168396,341,0,55787,0,1434,54,163.11988304093566,2.020738574832142
1711787065.418665,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,54.33492088317871,342,0,55841,0,1434,54,162.80174927113703,2.0148472087247598
1711787066.097429,204.79.197.203,192.168.246.147,443,53519,118,6,DF,54,34.624396085739136,2,0,120,0,66,54,40.0,0.25925925925925924
1711787067.823048,192.168.246.147,192.168.246.93,58472,53,128,17,,77,0.0,1,0,77,0,77,77,38.5,0
1711787067.823364,192.168.246.147,192.168.246.93,58898,53,128,17,,77,0.0,1,0,77,0,77,77,38.5,0
1711787067.823556,192.168.246.147,192.168.246.93,61763,53,128,17,,77,0.0,1,0,77,0,77,77,38.5,0
1711787067.839426,192.168.246.93,192.168.246.147,53,58472,64,17,DF,133,0.0,1,0,133,0,133,133,66.5,0
1711787067.884113,192.168.246.93,192.168.246.147,53,58898,64,17,DF,109,0.0,1,0,109,0,109,109,54.5,0
1711787067.890038,192.168.246.93,192.168.246.147,53,61763,64,17,DF,150,0.0,1,0,150,0,150,150,75.0,0
1711787068.182838,13.107.6.158,192.168.246.147,443,53532,115,6,DF,359,57.09909391403198,343,0,56200,0,1434,54,163.37209302325581,0.5449245319686468
1711787068.182934,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,57.09918999671936,344,0,56292,0,1434,54,163.16521739130434,0.7735349716446124
1711787068.182965,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,57.12127995491028,283,0,37000,0,957,54,130.28169014084506,1.4126238914971307
1711787068.280019,192.168.246.147,13.107.6.158,53532,443,128,6,DF,179,57.21833395957947,284,0,37179,0,957,54,130.45263157894738,0.2712143487209644
1711787068.280073,192.168.246.147,13.107.6.158,53532,443,128,6,DF,266,57.218387842178345,285,0,37445,0,957,54,130.9265734265734,0.5077948367422053
1711787068.300828,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,57.21708393096924,345,0,56346,0,1434,54,162.84971098265896,2.0157353885677587
1711787068.320779,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,57.237035036087036,346,0,56400,0,1434,54,162.53602305475505,2.0099263528658344
1711787068.435758,13.107.6.158,192.168.246.147,443,53532,115,6,DF,357,57.35201406478882,347,0,56757,0,1434,54,163.0948275862069,0.5431517434560031
1711787068.435843,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,57.35209894180298,348,0,56849,0,1434,54,162.89111747851004,0.7705556247664135
1711787068.435862,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,57.37417697906494,286,0,37499,0,957,54,130.65853658536585,1.419602529358627
1711787068.585723,192.168.246.147,13.107.6.158,53532,443,128,6,DF,179,57.52403783798218,287,0,37678,0,957,54,130.82638888888889,0.26912631905648665
1711787068.585777,192.168.246.147,13.107.6.158,53532,443,128,6,DF,268,57.524091958999634,288,0,37946,0,957,54,131.30103806228374,0.5100707534989413
1711787068.616789,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,57.533045053482056,349,0,56903,0,1434,54,162.58,2.010740740740741
1711787068.623849,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,57.54010486602783,350,0,56957,0,1434,54,162.27065527065528,2.0050121346417646
1711787068.773797,13.107.6.158,192.168.246.147,443,53532,115,6,DF,358,57.69005298614502,351,0,57315,0,1434,54,162.82670454545453,0.5451768029456577
1711787068.773883,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,57.690139055252075,352,0,57407,0,1434,54,162.62606232294618,0.7676745904668063
1711787068.7739,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,57.712214946746826,289,0,38000,0,957,54,131.0344827586207,1.426564495530013
1711787068.825396,192.168.246.147,13.107.6.158,53532,443,128,6,DF,179,57.76371097564697,290,0,38179,0,957,54,131.19931271477662,0.26704294572750487
1711787068.825475,192.168.246.147,13.107.6.158,53532,443,128,6,DF,270,57.763789892196655,291,0,38449,0,957,54,131.67465753424656,0.5123160832064942
1711787068.851802,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,57.76805806159973,353,0,57461,0,1434,54,162.319209039548,2.0059112785101485
1711787068.860788,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,57.77704405784607,354,0,57515,0,1434,54,162.01408450704224,2.000260824204486
1711787068.974751,13.107.6.158,192.168.246.147,443,53532,115,6,DF,344,57.89100694656372,355,0,57859,0,1434,54,162.52528089887642,0.5275427880846616
1711787068.974834,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,57.89108991622925,356,0,57951,0,1434,54,162.32773109243698,0.764431859700402
1711787068.974852,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,57.913166999816895,292,0,38503,0,957,54,131.40955631399316,1.4335103021109845
1711787069.147537,192.168.246.147,13.107.6.158,53532,443,128,6,DF,178,58.0858519077301,293,0,38681,0,957,54,131.56802721088437,0.26085377971413276
1711787069.147596,192.168.246.147,13.107.6.158,53532,443,128,6,DF,272,58.08591079711914,294,0,38953,0,957,54,132.04406779661016,0.5145438683948156
1711787069.175839,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,58.09209489822388,357,0,58005,0,1434,54,162.02513966480447,2.000465549348231
1711787069.195804,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,58.11206007003784,358,0,58059,0,1434,54,161.72423398328692,1.9948932219127207
1711787069.336776,13.107.6.158,192.168.246.147,443,53532,115,6,DF,358,58.253031969070435,359,0,58417,0,1434,54,162.26944444444445,0.5467333954065797
1711787069.336857,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,58.25311303138733,360,0,58509,0,1434,54,162.07479224376732,0.7616825243887753
1711787069.336876,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,58.27519083023071,295,0,39007,0,957,54,131.78040540540542,1.4403778778778782
1711787069.502179,192.168.246.147,13.107.6.158,53532,443,128,6,DF,178,58.44049382209778,296,0,39185,0,957,54,131.93602693602693,0.25878636552793854
1711787069.502251,192.168.246.147,13.107.6.158,53532,443,128,6,DF,274,58.44056582450867,297,0,39459,0,957,54,132.41275167785236,0.5167417821976191
1711787069.522788,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,58.43904399871826,361,0,58563,0,1434,54,161.77624309392266,1.9958563535911604
1711787069.540761,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,58.457016944885254,362,0,58617,0,1434,54,161.4793388429752,1.9903581267217632
1711787069.68034,13.107.6.158,192.168.246.147,443,53532,115,6,DF,357,58.596596002578735,363,0,58974,0,1434,54,162.0164835164835,0.5461723150798782
1711787069.680474,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,58.59672999382019,364,0,59066,0,1434,54,161.82465753424657,0.7589636688505061
1711787069.68051,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,58.61882495880127,298,0,39513,0,957,54,132.1505016722408,1.447231512448904
1711787069.966899,192.168.246.147,13.107.6.158,53532,443,128,6,DF,178,58.905213832855225,299,0,39691,0,957,54,132.30333333333334,0.25672284644194754
1711787069.966972,192.168.246.147,13.107.6.158,53532,443,128,6,DF,273,58.90528702735901,300,0,39964,0,957,54,132.77076411960132,0.5136602046901051
1711787070.025817,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,58.94207286834717,365,0,59120,0,1434,54,161.53005464480876,1.9912973082371992
1711787070.13481,13.107.6.158,192.168.246.147,443,53532,115,6,DF,357,59.05106592178345,366,0,59477,0,1434,54,162.06267029972753,0.5460429403368977
1711787070.134892,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,59.05114793777466,367,0,59569,0,1434,54,161.87228260869566,0.7594813327032136
1711787070.13491,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,59.073225021362305,301,0,40018,0,957,54,132.50993377483445,1.4538876624969344
1711787070.135532,192.168.246.147,13.107.6.158,53532,443,128,6,DF,96,59.0738468170166,302,0,40114,0,957,54,132.3894389438944,0.37905665566556657
1711787070.162855,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,59.079110860824585,368,0,59623,0,1434,54,161.579945799458,1.9922212185084813
1711787070.177944,192.168.246.147,13.107.6.158,53532,443,128,6,DF,205,59.1162588596344,303,0,40319,0,957,54,132.62828947368422,0.3530327342747111
1711787070.178001,192.168.246.147,13.107.6.158,53532,443,128,6,DF,274,59.116315841674805,304,0,40593,0,957,54,133.09180327868853,0.5142634916836185
1711787070.229875,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,59.14613103866577,369,0,59677,0,1434,54,161.2891891891892,1.9868368368368368
1711787070.229911,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,59.146167039871216,370,0,59731,0,1434,54,161.0,1.9814814814814814
1711787070.566807,13.107.6.158,192.168.246.147,443,53532,115,6,DF,357,59.483062982559204,371,0,60088,0,1434,54,161.5268817204301,0.5475437486822686
1711787070.566869,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,59.48312497138977,372,0,60180,0,1434,54,161.34048257372655,0.753700897540506
1711787070.566884,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,59.50519895553589,305,0,40647,0,957,54,132.83333333333334,1.4598765432098768
1711787070.677802,192.168.246.147,13.107.6.158,53532,443,128,6,DF,410,59.616117000579834,306,0,41057,0,957,54,133.73615635179152,0.6738142528005084
1711787070.677856,192.168.246.147,13.107.6.158,53532,443,128,6,DF,277,59.61617088317871,307,0,41334,0,957,54,134.2012987012987,0.5155187772516292
1711787070.706822,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,59.62307786941528,373,0,60234,0,1434,54,161.05347593582889,1.9824717765894238
1711787070.710854,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,59.62711000442505,374,0,60288,0,1434,54,160.768,1.9771851851851852
1711787070.822839,13.107.6.158,192.168.246.147,443,53532,115,6,DF,358,59.739094972610474,375,0,60646,0,1434,54,161.29255319148936,0.5494621419232141
1711787070.822923,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,59.73917889595032,376,0,60738,0,1434,54,161.10875331564986,0.7511821012570638
1711787070.822942,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,59.76125693321228,308,0,41388,0,957,54,133.94174757281553,1.4804027328299172
1711787070.930821,192.168.246.147,13.107.6.158,53532,443,128,6,DF,170,59.86913585662842,309,0,41558,0,957,54,134.05806451612904,0.21142314990512331
1711787070.930881,192.168.246.147,13.107.6.158,53532,443,128,6,DF,279,59.86919593811035,310,0,41837,0,957,54,134.524115755627,0.5178347105533082
1711787070.953852,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,59.870107889175415,377,0,60792,0,1434,54,160.82539682539684,1.9782480893592007
1711787070.959879,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,59.87613487243652,378,0,60846,0,1434,54,160.54353562005278,1.9730284374083848
1711787071.099884,13.107.6.158,192.168.246.147,443,53532,115,6,DF,498,60.01613998413086,379,0,61344,0,1434,54,161.43157894736842,0.6758402029169309
1711787071.099965,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,60.016221046447754,380,0,61436,0,1434,54,161.249343832021,0.7527102590437065
1711787071.099983,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,60.03829789161682,311,0,41891,0,957,54,134.26602564102564,1.4864078822412155
1711787071.321711,192.168.246.147,192.168.246.93,60414,53,128,17,,103,0.0,1,0,103,0,103,103,51.5,0
1711787071.321945,192.168.246.147,192.168.246.93,49924,53,128,17,,103,0.0,1,0,103,0,103,103,51.5,0
1711787071.322089,192.168.246.147,192.168.246.93,57382,53,128,17,,103,0.0,1,0,103,0,103,103,51.5,0
1711787071.322251,192.168.246.147,13.107.6.158,53532,443,128,6,DF,170,60.260565996170044,312,0,42061,0,957,54,134.38019169329073,0.2095282841571134
1711787071.322281,192.168.246.147,13.107.6.158,53532,443,128,6,DF,281,60.26059579849243,313,0,42342,0,957,54,134.84713375796179,0.5201169617154385
1711787071.346118,192.168.246.93,192.168.246.147,53,60414,64,17,DF,241,0.0,1,0,241,0,241,241,120.5,0
1711787071.352889,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,60.269145011901855,381,0,61490,0,1434,54,160.96858638743456,1.9808997479154546
1711787071.353119,192.168.246.93,192.168.246.147,53,57382,64,17,DF,227,0.0,1,0,227,0,227,227,113.5,0
1711787071.365064,192.168.246.93,192.168.246.147,53,49924,64,17,DF,210,0.0,1,0,210,0,210,210,105.0,0
1711787071.46394,13.107.6.158,192.168.246.147,443,53532,115,6,DF,359,60.38019585609436,382,0,61849,0,1434,54,161.48563968668407,0.5501792766387631
1711787071.464824,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,60.38107991218567,383,0,61941,0,1434,54,161.3046875,0.753311820652174
1711787071.46485,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,60.403164863586426,314,0,42396,0,957,54,134.59047619047618,1.492416225749559
1711787071.507209,192.168.246.147,13.107.6.158,53532,443,128,6,DF,169,60.44552397727966,315,0,42565,0,957,54,134.6993670886076,0.20296232491948166
1711787071.507238,192.168.246.147,13.107.6.158,53532,443,128,6,DF,282,60.445552825927734,316,0,42847,0,957,54,135.16403785488959,0.5206949012237958
1711787071.5348,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,60.45105600357056,384,0,61995,0,1434,54,161.02597402597402,1.981962481962482
1711787071.543928,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,60.46018385887146,385,0,62049,0,1434,54,160.74870466321244,1.9768278641335637
1711787071.66828,13.107.6.158,192.168.246.147,443,53532,115,6,DF,358,60.58453583717346,386,0,62407,0,1434,54,161.25839793281654,0.5495575476736968
1711787071.668365,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,60.5846209526062,387,0,62499,0,1434,54,161.0798969072165,0.7508684446436575
1711787071.668383,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,60.60669779777527,317,0,42901,0,957,54,134.90880503144655,1.4983112042860471
1711787071.7125,192.168.246.147,13.107.6.158,53532,443,128,6,DF,169,60.6508150100708,318,0,43070,0,957,54,135.0156739811912,0.20109068650182715
1711787071.712567,192.168.246.147,13.107.6.158,53532,443,128,6,DF,283,60.65088200569153,319,0,43353,0,957,54,135.478125,0.5212787102473498
1711787071.738828,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,60.655083894729614,388,0,62553,0,1434,54,160.80462724935734,1.9778634675806914
1711787071.749826,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,60.66608190536499,389,0,62607,0,1434,54,160.53076923076924,1.9727920227920228
1711787071.948895,13.107.6.158,192.168.246.147,443,53532,115,6,DF,357,60.865150928497314,390,0,62964,0,1434,54,161.03324808184144,0.5489264759612285
1711787071.948975,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,60.86523103713989,391,0,63056,0,1434,54,160.85714285714286,0.7484472049689441
1711787071.948993,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,60.88730788230896,320,0,43407,0,957,54,135.22429906542055,1.504153686396677
1711787072.447277,192.168.246.147,192.168.246.93,52940,53,128,17,,92,0.0,1,0,92,0,92,92,46.0,0
1711787072.447561,192.168.246.147,192.168.246.93,62406,53,128,17,,92,0.0,1,0,92,0,92,92,46.0,0
1711787072.44785,192.168.246.147,192.168.246.93,53418,53,128,17,,92,0.0,1,0,92,0,92,92,46.0,0
1711787072.484139,192.168.246.93,192.168.246.147,53,52940,64,17,DF,260,0.0,1,0,260,0,260,260,130.0,0
1711787072.488115,192.168.246.93,192.168.246.147,53,62406,64,17,DF,217,0.0,1,0,217,0,217,217,108.5,0
1711787072.498049,192.168.246.93,192.168.246.147,53,53418,64,17,DF,261,0.0,1,0,261,0,261,261,130.5,0
1711787079.881062,104.199.240.237,192.168.246.147,4070,52953,56,6,DF,65,59.83829593658447,2,0,130,0,65,65,43.333333333333336,0.3333333333333333
1711787079.931345,192.168.246.147,104.199.240.237,52953,4070,128,6,DF,54,60.002755880355835,3,0,173,0,65,54,43.25,0.19907407407407407
1711787088.986205,192.168.246.147,192.168.246.255,57621,57621,128,17,,86,60.004669189453125,3,0,258,0,86,86,64.5,0.25
1711787092.013977,192.168.246.147,35.186.224.35,52951,443,128,6,DF,82,61.98726201057434,5,0,354,0,82,54,59.0,0.2804878048780488
1711787092.052273,35.186.224.35,192.168.246.147,443,52951,57,6,,54,62.00536394119263,5,0,318,0,78,54,53.0,0.018518518518518517
1711787092.123294,35.186.224.35,192.168.246.147,443,52951,57,6,,78,62.07638502120972,6,0,396,0,78,54,56.57142857142857,0.27472527472527475
1711787092.163489,192.168.246.147,35.186.224.35,52951,443,128,6,DF,54,62.13677406311035,6,0,408,0,82,54,58.285714285714285,0.07936507936507935
1711787097.486278,192.168.246.147,192.168.246.93,58982,53,128,17,,88,0.0,1,0,88,0,88,88,44.0,0
1711787097.486536,192.168.246.147,192.168.246.93,60252,53,128,17,,88,0.0,1,0,88,0,88,88,44.0,0
1711787097.486742,192.168.246.147,192.168.246.93,61820,53,128,17,,88,0.0,1,0,88,0,88,88,44.0,0
1711787097.514748,192.168.246.93,192.168.246.147,53,58982,64,17,DF,449,0.0,1,0,449,0,449,449,224.5,0
1711787097.521862,192.168.246.93,192.168.246.147,53,60252,64,17,DF,216,0.0,1,0,216,0,216,216,108.0,0
1711787097.530689,192.168.246.93,192.168.246.147,53,61820,64,17,DF,172,0.0,1,0,172,0,172,172,86.0,0
1711787098.092857,192.168.246.147,3.233.147.183,53538,443,128,6,DF,66,0.0,1,0,66,0,66,66,33.0,0
1711787098.346703,3.233.147.183,192.168.246.147,443,53538,238,6,DF,66,0.0,1,0,66,0,66,66,33.0,0
1711787098.678717,192.168.246.147,20.42.65.88,53486,443,128,6,DF,55,90.88224196434021,13,0,9440,0,1434,54,674.2857142857143,11.25974025974026
1711787098.986573,20.42.65.88,192.168.246.147,443,53486,105,6,DF,66,90.90606093406677,9,0,859,0,364,54,85.9,0.3015151515151516
1711787099.425582,3.233.147.183,192.168.246.147,443,53538,238,6,DF,66,1.0788788795471191,2,0,132,0,66,66,44.0,0.3333333333333333
1711787100.193711,192.168.246.147,192.168.246.93,55964,53,128,17,,92,0.0,1,0,92,0,92,92,46.0,0
1711787100.194006,192.168.246.147,192.168.246.93,53318,53,128,17,,92,0.0,1,0,92,0,92,92,46.0,0
1711787100.21324,192.168.246.147,192.168.246.93,53318,53,128,17,,92,0.01923394203186035,2,0,184,0,92,92,61.333333333333336,0.3333333333333333
1711787100.213292,192.168.246.147,192.168.246.93,55964,53,128,17,,92,0.019580841064453125,2,0,184,0,92,92,61.333333333333336,0.3333333333333333
1711787100.225815,192.168.246.93,192.168.246.147,53,55964,64,17,DF,212,0.0,1,0,212,0,212,212,106.0,0
1711787100.227738,192.168.246.93,192.168.246.147,53,53318,64,17,DF,227,0.0,1,0,227,0,227,227,113.5,0
1711787100.228259,192.168.246.147,20.42.65.85,53539,443,128,6,DF,66,0.0,1,0,66,0,66,66,33.0,0
1711787100.506686,20.42.65.85,192.168.246.147,443,53539,105,6,DF,66,0.0,1,0,66,0,66,66,33.0,0
1711787100.506777,192.168.246.147,20.42.65.85,53539,443,128,6,DF,54,0.2785179615020752,2,0,120,0,66,54,40.0,0.25925925925925924
1711787100.507171,192.168.246.147,20.42.65.85,53539,443,128,6,DF,571,0.278911828994751,3,0,691,0,571,54,172.75,0.6974605954465849
1711787100.914596,20.42.65.85,192.168.246.147,443,53539,105,6,DF,153,0.4079101085662842,2,0,219,0,153,66,73.0,0.5228758169934641
1711787100.915419,192.168.246.147,20.42.65.85,53539,443,128,6,DF,491,0.6871600151062012,4,0,1182,0,571,54,236.4,0.5185336048879837
1711787101.226635,20.42.65.85,192.168.246.147,443,53539,105,6,DF,1434,0.7199490070343018,3,0,1653,0,1434,66,413.25,0.7118200836820083
1711787101.226722,20.42.65.85,192.168.246.147,443,53539,105,6,DF,1434,0.7200360298156738,4,0,3087,0,1434,66,617.4,0.5694560669456067
1711787101.226742,192.168.246.147,20.42.65.85,53539,443,128,6,DF,54,0.9984829425811768,5,0,1236,0,571,54,206.0,2.814814814814815
1711787101.228553,20.42.65.85,192.168.246.147,443,53539,105,6,DF,1434,0.7218670845031738,5,0,4521,0,1434,66,753.5,0.4745467224546722
1711787101.228597,20.42.65.85,192.168.246.147,443,53539,105,6,DF,445,0.7219109535217285,6,0,4966,0,1434,66,709.4285714285714,0.5942215088282504
1711787101.228609,192.168.246.147,20.42.65.85,53539,443,128,6,DF,54,1.000349998474121,6,0,1290,0,571,54,184.28571428571428,2.4126984126984126
1711787101.229514,192.168.246.147,20.42.65.85,53539,443,128,6,DF,1434,1.0012547969818115,7,0,2724,0,1434,54,340.5,0.7625523012552301
1711787101.229514,192.168.246.147,20.42.65.85,53539,443,128,6,DF,488,1.0012547969818115,8,0,3212,0,1434,54,356.8888888888889,0.26867030965391614
1711787101.376577,3.233.147.183,192.168.246.147,443,53538,238,6,DF,66,3.029873847961426,3,0,198,0,66,66,49.5,0.25
1711787101.496493,20.42.65.85,192.168.246.147,443,53539,105,6,DF,54,0.98980712890625,7,0,5020,0,1434,54,627.5,10.62037037037037
1711787101.499473,20.42.65.85,192.168.246.147,443,53539,105,6,DF,157,0.9927871227264404,8,0,5177,0,1434,54,575.2222222222222,2.663835810332625
1711787101.53875,20.42.65.85,192.168.246.147,443,53539,105,6,DF,519,1.0320639610290527,9,0,5696,0,1434,54,569.6,0.09749518304431604
1711787101.538816,192.168.246.147,20.42.65.85,53539,443,128,6,DF,54,1.3105568885803223,9,0,3266,0,1434,54,326.6,5.048148148148148
1711787101.539114,192.168.246.147,20.42.65.85,53539,443,128,6,DF,78,1.3108549118041992,10,0,3344,0,1434,54,304.0,2.8974358974358974
1711787101.539171,192.168.246.147,20.42.65.85,53539,443,128,6,DF,54,1.3109118938446045,11,0,3398,0,1434,54,283.1666666666667,4.243827160493828
1711787101.79454,20.42.65.85,192.168.246.147,443,53539,105,6,DF,54,1.2878539562225342,10,0,5750,0,1434,54,522.7272727272727,8.68013468013468
1711787103.774909,192.168.246.147,108.159.46.116,53487,443,128,6,DF,55,90.21741390228271,3,0,165,0,55,55,41.25,0.25
1711787103.881582,108.159.46.116,192.168.246.147,443,53487,249,6,,66,90.21800708770752,3,0,198,0,66,66,49.5,0.25
1711787105.821823,3.233.147.183,192.168.246.147,443,53538,238,6,DF,66,7.4751198291778564,4,0,264,0,66,66,52.8,0.20000000000000004
1711787107.094629,192.168.246.147,192.168.246.93,61157,53,128,17,,80,0.0,1,0,80,0,80,80,40.0,0
1711787107.094824,192.168.246.147,192.168.246.93,59344,53,128,17,,80,0.0,1,0,80,0,80,80,40.0,0
1711787107.114963,192.168.246.93,192.168.246.147,53,59344,64,17,DF,302,0.0,1,0,302,0,302,302,151.0,0
1711787107.125757,192.168.246.147,192.168.246.93,61157,53,128,17,,80,0.0311279296875,2,0,160,0,80,80,53.333333333333336,0.3333333333333333
1711787107.169012,192.168.246.93,192.168.246.147,53,61157,64,17,DF,254,0.0,1,0,254,0,254,254,127.0,0
